latitude,longitude,speed_kmh,off_route_distance_m,halt_duration_sec,is_anomaly
28.674757,77.227932,54.2,48.4,140.0,0
28.655978,77.212673,39.5,43.2,9.0,0
28.612492,77.225789,13.1,107.1,24.0,0
28.621653,77.180053,23.5,4.3,101.0,0
28.662315,77.239456,2.3,19.4,60.0,0
28.643593,77.150033,54.7,186.1,85.0,0
28.623574,77.370275,22.4,3.3,192.0,0
28.587988,77.290853,65.9,75.5,147.0,0
28.564285,77.284861,52.5,22.1,20.0,0
28.615916,77.154731,58.9,62.2,21.0,0
28.553283,77.137465,70.6,60.6,5.0,0
28.647111,77.232239,34.1,85.4,28.0,0
28.521784,77.203277,15.1,15.1,89.0,0
28.625849,77.310886,74.8,81.9,18.0,0
28.596659,77.249888,79.7,121.7,106.0,0
28.588529,77.216438,17.4,15.5,51.0,0
28.596673,77.292494,59.3,124.6,27.0,0
28.466387,77.227606,5.8,10.4,33.0,0
28.588405,77.22995,2.2,24.4,88.0,0
28.567115,77.270606,54.0,35.9,23.0,0
28.567749,77.184625,20.4,29.8,76.0,0
28.766549,77.269435,69.4,105.9,32.0,0
28.541054,77.246801,41.0,25.1,102.0,0
28.630307,77.172463,62.6,111.1,14.0,0
28.570721,77.316403,8.3,4.7,22.0,0
28.564889,77.195627,70.0,30.7,41.0,0
28.54316,77.136776,15.2,195.1,83.0,0
28.666915,77.179621,45.5,39.0,10.0,0
28.670721,77.166714,48.8,50.8,140.0,0
28.579487,77.228285,5.3,111.8,1.0,0
28.656107,77.299626,78.2,4.4,2.0,0
28.558709,77.230935,24.2,96.5,36.0,0
28.590445,77.297793,57.1,5.3,106.0,0
28.644448,77.271831,50.5,64.3,8.0,0
28.560439,77.085176,2.6,75.6,40.0,0
28.573534,77.263473,69.0,12.5,34.0,0
28.611725,77.189451,24.4,152.3,82.0,0
28.612365,77.244135,19.9,67.3,14.0,0
28.556584,77.215606,4.7,13.5,54.0,0
28.722149,77.357807,20.0,157.8,151.0,0
28.568309,77.240303,49.6,139.3,3.0,0
28.658139,77.24769,16.1,88.9,129.0,0
28.640293,77.272413,37.3,41.6,14.0,0
28.570232,77.144044,64.0,54.5,5.0,0
28.633663,77.272673,76.4,97.2,23.0,0
28.568471,77.20772,56.0,28.6,43.0,0
28.614043,77.183927,15.7,72.4,27.0,0
28.651703,77.259502,30.7,77.8,9.0,0
28.582589,77.144084,44.3,20.1,39.0,0
28.631074,77.265447,69.7,11.0,0.0,0
28.581699,77.210626,43.8,14.4,1.0,0
28.619282,77.213493,39.3,1.7,107.0,0
28.615807,77.10629,20.8,111.3,50.0,0
28.592168,77.263521,40.0,132.6,27.0,0
28.518934,77.230881,25.5,128.6,31.0,0
28.649545,77.195141,45.2,212.7,37.0,0
28.710024,77.172128,64.7,7.1,16.0,0
28.617481,77.257579,75.7,213.5,78.0,0
28.579848,77.235909,64.8,55.7,22.0,0
28.620905,77.218759,66.3,40.0,52.0,0
28.667801,77.169087,28.6,12.2,9.0,0
28.674477,77.233639,55.6,52.8,2.0,0
28.656084,77.230662,31.0,91.6,10.0,0
28.632759,77.284295,1.9,7.5,26.0,0
28.644265,77.158628,70.8,304.6,9.0,1
28.616414,77.182708,4.2,198.9,65.0,0
28.562698,77.315681,9.2,174.6,11.0,0
28.591572,77.228077,1.5,42.2,101.0,0
28.594354,77.231136,5.4,155.0,95.0,0
28.625128,77.266798,4.7,10.7,20.0,0
28.522301,77.309119,54.2,193.3,38.0,0
28.636052,77.160407,68.3,154.3,69.0,0
28.509852,77.327592,63.7,70.8,33.0,0
28.631067,77.216318,50.1,86.9,5.0,0
28.668992,77.231692,62.9,34.6,19.0,0
28.655242,77.221503,36.5,237.8,43.0,0
28.565715,77.293391,72.5,5.5,102.0,0
28.64168,77.266423,36.8,177.3,4.0,0
28.645718,77.211252,2.3,24.2,12.0,0
28.695789,77.162154,56.2,130.8,160.0,0
28.628786,77.206355,66.5,4.1,23.0,0
28.661806,77.15163,18.0,22.4,28.0,0
28.588644,77.263056,25.4,17.6,66.0,0
28.567897,77.184578,55.6,306.3,28.0,1
28.653713,77.213377,45.9,18.8,16.0,0
28.654407,77.277158,71.2,37.1,207.0,0
28.578726,77.258853,38.2,28.3,44.0,0
28.549908,77.23766,53.8,341.0,28.0,1
28.616662,77.178718,21.7,76.5,86.0,0
28.612689,77.24276,74.4,35.7,6.0,0
28.622194,77.178734,29.6,190.8,139.0,0
28.654791,77.243218,43.2,98.3,100.0,0
28.661943,77.153147,49.3,97.3,28.0,0
28.610893,77.278858,20.3,53.3,12.0,0
28.560735,77.228477,25.3,55.1,118.0,0
28.574216,77.217861,40.2,105.0,188.0,0
28.580666,77.238059,21.7,0.8,3.0,0
28.604492,77.212727,10.4,46.0,263.0,0
28.584772,77.2219,66.9,318.1,29.0,1
28.598262,77.283065,26.0,84.8,98.0,0
28.61419,77.271357,33.3,38.1,37.0,0
28.578346,77.254149,43.8,14.9,44.0,0
28.6266,77.231099,67.4,35.5,46.0,0
28.701882,77.202677,11.2,52.3,198.0,0
28.602164,77.272145,50.1,79.7,60.0,0
28.576417,77.172973,28.1,326.6,21.0,1
28.625834,77.307699,69.6,54.8,59.0,0
28.570746,77.25408,52.9,36.2,6.0,0
28.603135,77.277592,11.6,23.4,24.0,0
28.576578,77.241891,23.8,116.2,11.0,0
28.557008,77.212383,2.9,49.9,56.0,0
28.566571,77.265918,61.6,103.3,46.0,0
28.577459,77.148132,33.0,26.7,77.0,0
28.558414,77.189069,3.9,37.1,25.0,0
28.674441,77.208946,1.1,249.4,254.0,1
28.632069,77.149454,76.4,21.3,23.0,0
28.657591,77.250352,68.2,30.7,3.0,0
28.542584,77.281794,26.8,56.9,19.0,0
28.595803,77.133058,41.3,59.7,59.0,0
28.631459,77.197725,46.1,5.5,86.0,0
28.693135,77.210021,41.2,284.6,17.0,1
28.572864,77.234647,24.6,28.8,91.0,0
28.546185,77.261248,31.2,4.4,25.0,0
28.620031,77.204557,14.5,23.5,11.0,0
28.576813,77.265543,2.7,40.8,9.0,0
28.695791,77.222919,12.4,21.1,102.0,0
28.637601,77.188358,1.0,13.5,16.0,0
28.596216,77.23003,34.6,56.6,15.0,0
28.596361,77.155337,52.9,127.3,129.0,0
28.604169,77.205772,14.5,97.6,27.0,0
28.519266,77.209725,42.7,44.3,278.0,0
28.612599,77.188259,26.0,10.6,19.0,0
28.586151,77.34513,9.6,247.9,65.0,0
28.642138,77.283578,10.2,32.8,13.0,0
28.565619,77.22849,49.4,8.7,13.0,0
28.644627,77.239883,9.4,32.8,99.0,0
28.637649,77.244347,44.3,95.5,156.0,0
28.618486,77.249728,15.2,23.1,135.0,0
28.673185,77.296604,69.3,16.2,108.0,0
28.516263,77.264873,4.0,24.5,53.0,0
28.632694,77.119215,31.0,64.2,7.0,0
28.608263,77.260179,60.9,166.1,25.0,0
28.606796,77.176665,59.9,11.3,20.0,0
28.56141,77.190789,11.6,12.4,17.0,0
28.539517,77.267566,15.7,44.8,217.0,0
28.655116,77.125341,43.7,10.7,10.0,0
28.649906,77.304129,54.7,309.6,38.0,1
28.700431,77.259366,60.2,168.7,156.0,0
28.708645,77.235186,49.6,5.4,4.0,0
28.533093,77.260193,62.6,189.9,82.0,0
28.60277,77.275925,35.2,26.8,56.0,0
28.623036,77.229644,44.8,31.2,27.0,0
28.658602,77.257202,34.7,33.1,167.0,0
28.681842,77.169506,60.9,5.8,24.0,0
28.559045,77.259097,14.0,120.6,13.0,0
28.58345,77.248885,20.2,16.1,77.0,0
28.679042,77.290461,66.9,18.7,24.0,0
28.526845,77.227207,57.2,117.1,20.0,0
28.556674,77.233821,58.8,5.0,161.0,0
28.632389,77.172334,7.9,32.8,22.0,0
28.713216,77.218473,38.8,65.9,51.0,0
28.526648,77.249069,45.1,9.8,64.0,0
28.613479,77.253804,62.4,44.3,40.0,0
28.63822,77.304157,33.8,34.9,22.0,0
28.683991,77.241574,43.3,31.1,47.0,0
28.632836,77.213862,19.1,25.2,31.0,0
28.518417,77.246333,66.6,33.1,2.0,0
28.546204,77.190629,73.1,39.8,22.0,0
28.679101,77.284753,37.1,11.0,53.0,0
28.632513,77.183824,35.0,18.6,1.0,0
28.554209,77.198242,26.3,193.1,63.0,0
28.635175,77.164725,21.3,231.3,2.0,0
28.625858,77.222643,44.3,392.8,50.0,1
28.485777,77.250759,13.5,52.1,4.0,0
28.505527,77.301164,47.1,11.7,113.0,0
28.626039,77.215631,44.9,92.1,145.0,0
28.712271,77.207279,55.5,221.0,57.0,0
28.623688,77.085072,18.1,2.5,8.0,0
28.488029,77.229657,56.2,1.8,140.0,0
28.529879,77.21988,1.4,75.9,78.0,0
28.641788,77.21929,42.8,3.2,127.0,0
28.647239,77.29379,67.5,39.8,37.0,0
28.600789,77.245807,58.2,37.9,33.0,0
28.586306,77.197695,68.1,8.3,54.0,0
28.650194,77.173212,11.9,109.6,36.0,0
28.665744,77.160634,57.5,9.2,11.0,0
28.645198,77.196221,37.5,25.6,105.0,0
28.562804,77.237201,25.9,103.9,13.0,0
28.655462,77.113015,28.5,77.0,82.0,0
28.592849,77.211748,8.2,51.2,133.0,0
28.580421,77.258591,55.8,4.0,45.0,0
28.578466,77.166734,50.6,115.2,18.0,0
28.611554,77.209592,12.2,139.6,1.0,0
28.639016,77.168921,43.5,8.6,64.0,0
28.509468,77.083091,10.4,342.7,48.0,1
28.573962,77.178482,25.1,34.1,70.0,0
28.587456,77.165323,3.5,44.2,181.0,0
28.662319,77.257255,49.7,42.8,36.0,0
28.567165,77.242527,1.0,80.2,67.0,0
28.593951,77.16641,20.9,68.1,9.0,0
28.650982,77.283132,21.3,65.8,9.0,0
28.61248,77.25476,59.9,121.6,41.0,0
28.687156,77.205678,36.1,210.5,53.0,0
28.602992,77.235003,45.9,138.0,250.0,0
28.704649,77.171231,19.9,102.1,50.0,0
28.713634,77.095402,43.8,4.2,150.0,0
28.633402,77.223044,11.9,22.9,93.0,0
28.631414,77.150295,79.4,8.9,138.0,0
28.638451,77.207158,41.4,154.3,117.0,0
28.65133,77.23905,70.4,84.5,47.0,0
28.616686,77.121317,8.5,2.7,0.0,0
28.668937,77.228833,47.2,102.8,36.0,0
28.635519,77.259822,53.7,32.9,15.0,0
28.679805,77.114552,63.1,62.7,75.0,0
28.537862,77.253772,38.9,69.4,13.0,0
28.621313,77.313449,2.9,14.2,38.0,0
28.661272,77.205746,20.9,40.7,1.0,0
28.553424,77.255521,22.4,44.5,6.0,0
28.632028,77.168266,25.5,76.3,30.0,0
28.640931,77.264512,7.4,176.3,79.0,0
28.696895,77.244007,0.1,76.4,67.0,0
28.593522,77.229388,41.6,92.1,33.0,0
28.621057,77.226543,58.9,87.4,13.0,0
28.582709,77.238222,18.4,7.1,22.0,0
28.603459,77.2153,55.5,28.5,41.0,0
28.691473,77.169853,58.5,41.1,178.0,0
28.60904,77.211107,32.9,47.0,61.0,0
28.575038,77.216116,42.0,147.6,8.0,0
28.601364,77.159805,25.1,59.6,98.0,0
28.584554,77.212976,30.0,135.2,77.0,0
28.588431,77.215412,47.1,189.6,132.0,0
28.583556,77.192469,29.0,95.2,57.0,0
28.585502,77.236115,40.1,9.6,22.0,0
28.551161,77.247976,59.5,17.9,113.0,0
28.613961,77.185316,77.2,140.9,52.0,0
28.56157,77.225957,71.3,66.4,73.0,0
28.66757,77.26396,73.2,58.0,38.0,0
28.5949,77.167982,72.9,277.5,98.0,1
28.630929,77.135339,19.3,36.7,59.0,0
28.631033,77.171443,75.7,3.3,133.0,0
28.51868,77.244845,17.8,23.6,26.0,0
28.597175,77.195664,69.1,26.8,113.0,0
28.696422,77.156573,46.5,57.5,93.0,0
28.571706,77.28197,67.1,0.6,28.0,0
28.724074,77.159483,78.6,355.6,125.0,1
28.637715,77.209971,70.1,5.1,54.0,0
28.636347,77.255329,65.3,21.1,28.0,0
28.622468,77.252007,16.5,89.3,19.0,0
28.662803,77.239366,68.8,303.8,6.0,1
28.665572,77.185102,13.3,57.4,6.0,0
28.609571,77.246395,41.0,33.5,92.0,0
28.588984,77.219238,40.2,14.2,29.0,0
28.539259,77.238828,41.5,186.9,44.0,0
28.651188,77.287032,57.9,4.1,108.0,0
28.613784,77.158813,31.7,5.8,64.0,0
28.56831,77.237762,36.5,5.3,171.0,0
28.581477,77.225607,52.7,50.3,44.0,0
28.607081,77.265718,54.6,214.1,7.0,0
28.561428,77.307416,35.0,64.9,26.0,0
28.612929,77.305858,4.2,35.0,9.0,0
28.529495,77.26025,20.7,21.8,83.0,0
28.583879,77.188566,75.5,57.8,38.0,0
28.552406,77.197385,74.2,46.6,4.0,0
28.620518,77.254569,52.0,7.8,1.0,0
28.561608,77.154172,14.8,0.5,3.0,0
28.58255,77.206825,7.7,72.3,67.0,0
28.723489,77.18159,76.0,156.4,13.0,0
28.65375,77.159663,69.9,75.1,90.0,0
28.640532,77.23089,31.8,31.6,43.0,0
28.675379,77.257979,50.4,13.3,52.0,0
28.636124,77.248515,73.1,107.5,11.0,0
28.540285,77.224409,11.1,96.9,126.0,0
28.544675,77.200887,50.9,150.1,38.0,0
28.475006,77.192269,73.6,325.3,32.0,1
28.620597,77.262072,66.9,9.5,95.0,0
28.557492,77.192925,23.0,24.6,2.0,0
28.581979,77.191495,76.2,33.7,44.0,0
28.594506,77.239058,16.3,61.7,76.0,0
28.580075,77.169446,16.7,4.4,95.0,0
28.608775,77.222758,7.7,25.8,10.0,0
28.596351,77.19204,9.4,126.4,30.0,0
28.59137,77.184928,60.9,4.0,23.0,0
28.5331,77.206002,22.1,136.2,291.0,0
28.622586,77.256222,69.5,16.3,80.0,0
28.719293,77.227338,68.6,29.1,33.0,0
28.624315,77.233156,9.3,101.3,15.0,0
28.723952,77.256447,42.6,115.7,11.0,0
28.582084,77.249685,59.2,18.9,316.0,0
28.597861,77.209571,54.6,41.6,53.0,0
28.609507,77.246326,8.3,22.2,77.0,0
28.60201,77.210078,25.7,57.6,10.0,0
28.668747,77.240411,49.0,84.5,83.0,0
28.500958,77.270581,46.7,25.2,16.0,0
28.587765,77.244532,65.1,49.6,86.0,0
28.693669,77.15618,4.5,61.4,147.0,0
28.585668,77.193661,38.4,43.4,29.0,0
28.656929,77.250878,67.9,57.7,140.0,0
28.640706,77.110746,79.5,12.4,37.0,0
28.60687,77.234679,10.3,3.3,99.0,0
28.62633,77.231868,51.7,5.2,36.0,0
28.606225,77.354867,0.1,288.4,9.0,1
28.504184,77.240114,28.0,6.1,66.0,0
28.633499,77.213075,35.6,39.0,24.0,0
28.579695,77.276684,27.7,125.5,5.0,0
28.54166,77.20128,50.0,152.1,63.0,0
28.62985,77.220613,1.2,25.0,52.0,0
28.626549,77.222942,72.7,81.7,160.0,0
28.65957,77.248511,25.5,103.0,5.0,0
28.59744,77.172336,12.0,198.1,34.0,0
28.653438,77.260175,34.7,175.9,16.0,0
28.61156,77.192213,41.1,45.7,40.0,0
28.627763,77.321472,4.2,62.4,111.0,0
28.631888,77.142844,63.9,129.1,171.0,0
28.543968,77.180632,59.0,73.1,29.0,0
28.629354,77.117036,40.9,35.2,58.0,0
28.615695,77.366743,14.9,240.3,16.0,0
28.596942,77.157155,74.1,487.0,86.0,1
28.616217,77.256503,63.5,216.3,142.0,0
28.737979,77.254852,18.7,33.9,39.0,0
28.514528,77.1732,58.9,22.2,123.0,0
28.603923,77.257152,8.1,54.4,247.0,0
28.651092,77.165051,9.5,122.9,56.0,0
28.548196,77.177822,35.6,25.2,49.0,0
28.629052,77.140405,56.1,41.8,29.0,0
28.625616,77.251983,73.4,13.1,93.0,0
28.531049,77.120557,77.7,96.7,101.0,0
28.581284,77.238173,55.4,107.0,1.0,0
28.699671,77.21232,62.7,54.7,17.0,0
28.530966,77.305651,40.8,107.0,2.0,0
28.588553,77.220131,4.5,82.7,90.0,0
28.602242,77.260898,10.0,212.1,12.0,0
28.610712,77.244067,77.7,70.7,7.0,0
28.589849,77.21334,31.4,35.3,96.0,0
28.614615,77.274246,61.7,104.6,51.0,0
28.608721,77.237495,17.6,4.7,10.0,0
28.646012,77.263435,42.6,51.8,112.0,0
28.652727,77.172111,12.2,270.4,31.0,1
28.632476,77.244914,64.7,97.7,28.0,0
28.622335,77.258588,13.4,526.6,63.0,1
28.532325,77.16405,56.5,39.9,2.0,0
28.616289,77.214806,12.1,39.9,25.0,0
28.6662,77.131583,65.5,4.9,5.0,0
28.52996,77.13915,40.2,35.8,80.0,0
28.544641,77.215506,33.0,12.2,19.0,0
28.685096,77.308512,26.9,40.3,109.0,0
28.535606,77.312377,55.0,0.2,33.0,0
28.605363,77.203254,7.0,46.1,130.0,0
28.582918,77.170926,68.5,223.9,15.0,0
28.682086,77.264857,60.9,115.0,63.0,0
28.625645,77.118322,29.8,22.1,174.0,0
28.650062,77.198341,78.2,25.2,30.0,0
28.613284,77.181091,66.6,29.6,10.0,0
28.710261,77.214184,21.7,7.8,48.0,0
28.573302,77.287266,71.0,385.7,34.0,1
28.627678,77.089085,7.9,88.2,42.0,0
28.673354,77.234018,55.2,107.3,39.0,0
28.684691,77.235662,10.5,94.9,19.0,0
28.597101,77.215451,78.1,50.0,43.0,0
28.509246,77.233069,4.0,135.6,10.0,0
28.591294,77.244213,18.6,21.7,52.0,0
28.69768,77.226417,42.4,39.3,34.0,0
28.572337,77.11675,46.7,31.5,216.0,0
28.62506,77.17404,41.0,244.0,6.0,0
28.595144,77.29838,59.2,3.2,84.0,0
28.606887,77.160148,0.1,6.3,26.0,0
28.676107,77.222531,45.1,250.1,72.0,1
28.623224,77.182434,49.2,93.1,190.0,0
28.712597,77.24824,16.7,80.8,137.0,0
28.659314,77.208368,52.7,136.9,7.0,0
28.617062,77.251237,52.3,199.0,125.0,0
28.605793,77.237652,42.4,181.2,30.0,0
28.627088,77.199011,20.7,176.4,4.0,0
28.548841,77.107045,33.3,146.0,14.0,0
28.557617,77.17518,21.8,10.3,2.0,0
28.648351,77.158185,61.6,80.7,9.0,0
28.656478,77.157808,49.5,54.0,38.0,0
28.544351,77.243676,12.1,121.3,174.0,0
28.653476,77.319731,45.4,248.4,100.0,0
28.601714,77.095241,72.3,36.3,45.0,0
28.568939,77.143187,66.6,112.4,23.0,0
28.59477,77.230105,71.3,19.1,2.0,0
28.654914,77.205829,73.4,43.8,4.0,0
28.640939,77.241166,15.1,102.7,79.0,0
28.625366,77.216161,57.6,7.3,47.0,0
28.629424,77.284377,51.5,158.4,8.0,0
28.553454,77.247017,2.7,199.2,119.0,0
28.637842,77.262348,62.3,164.5,44.0,0
28.587638,77.269397,16.6,0.1,109.0,0
28.711562,77.158869,73.4,130.1,90.0,0
28.591498,77.247859,66.8,181.8,24.0,0
28.721809,77.250643,61.5,330.0,73.0,1
28.60244,77.201416,55.7,2.7,292.0,0
28.605755,77.201097,37.6,66.4,83.0,0
28.595784,77.202497,63.8,170.9,18.0,0
28.547594,77.174528,65.5,105.1,54.0,0
28.676817,77.149479,7.9,154.1,34.0,0
28.615355,77.325781,26.5,95.9,21.0,0
28.641855,77.272507,25.3,2.0,20.0,0
28.691254,77.219798,10.0,168.4,37.0,0
28.603943,77.145129,78.1,76.9,22.0,0
28.605863,77.24579,46.7,22.7,10.0,0
28.617745,77.200293,47.2,91.1,85.0,0
28.546356,77.210669,30.6,57.8,21.0,0
28.519059,77.330893,61.5,101.1,28.0,0
28.535315,77.313397,38.1,51.2,140.0,0
28.672563,77.100247,59.4,8.6,65.0,0
28.594202,77.236766,70.2,194.6,159.0,0
28.649719,77.226779,52.6,91.9,55.0,0
28.597574,77.236258,49.9,100.1,26.0,0
28.531617,77.190609,63.0,116.7,15.0,0
28.653803,77.218645,40.2,57.4,105.0,0
28.566051,77.163805,64.9,100.1,36.0,0
28.639494,77.270375,7.4,19.0,63.0,0
28.656675,77.268847,19.4,50.6,81.0,0
28.608285,77.300549,74.0,94.1,17.0,0
28.634204,77.179814,13.7,130.8,224.0,0
28.539344,77.231984,36.2,275.5,16.0,1
28.756751,77.320672,38.5,157.7,85.0,0
28.632506,77.184734,33.4,3.4,10.0,0
28.649561,77.16803,69.4,15.6,220.0,0
28.657213,77.233515,60.0,91.0,17.0,0
28.603541,77.276756,64.8,6.9,43.0,0
28.614387,77.185145,79.3,429.3,28.0,1
28.664748,77.315143,78.0,51.0,141.0,0
28.592114,77.172712,71.4,92.8,44.0,0
28.630057,77.251409,45.3,3.9,67.0,0
28.633889,77.184667,24.1,45.0,15.0,0
28.573774,77.195204,57.9,21.9,175.0,0
28.63269,77.259631,75.9,8.9,26.0,0
28.525784,77.208039,79.2,89.3,6.0,0
28.656398,77.142543,49.1,301.1,15.0,1
28.688994,77.178567,56.1,29.1,13.0,0
28.655787,77.254585,22.3,211.1,7.0,0
28.685365,77.238374,16.1,0.2,41.0,0
28.57239,77.254778,51.1,87.0,22.0,0
28.599251,77.188366,18.0,60.5,41.0,0
28.616771,77.165502,31.6,36.8,5.0,0
28.616941,77.17756,39.4,43.2,53.0,0
28.588635,77.180982,74.6,73.5,60.0,0
28.564843,77.216158,78.2,65.3,18.0,0
28.696848,77.159301,19.8,56.8,51.0,0
28.568847,77.271771,10.6,325.9,22.0,1
28.693319,77.244287,18.0,117.1,10.0,0
28.635255,77.175268,41.5,15.7,68.0,0
28.620651,77.208571,62.6,199.5,108.0,0
28.637649,77.174164,41.8,54.2,10.0,0
28.686672,77.211034,74.7,1.1,131.0,0
28.479277,77.176759,51.0,123.3,55.0,0
28.628457,77.325617,38.7,34.8,89.0,0
28.61795,77.138961,61.6,543.9,71.0,1
28.619797,77.155022,76.3,62.8,129.0,0
28.657525,77.20661,26.7,25.2,4.0,0
28.57998,77.223187,22.0,111.5,260.0,0
28.552955,77.223507,17.1,26.1,127.0,0
28.541287,77.264389,42.9,2.0,3.0,0
28.565132,77.240625,37.5,8.1,17.0,0
28.644872,77.172415,19.8,85.7,46.0,0
28.635742,77.271606,57.7,19.3,116.0,0
28.654667,77.249913,23.8,21.7,22.0,0
28.58751,77.287842,60.5,12.9,3.0,0
28.589732,77.221068,67.1,23.7,91.0,0
28.693186,77.273005,69.3,114.1,34.0,0
28.661489,77.082367,11.7,57.7,86.0,0
28.648109,77.194217,24.5,19.5,24.0,0
28.519262,77.172868,41.9,22.8,102.0,0
28.708385,77.253594,67.6,38.0,27.0,0
28.605903,77.181521,32.1,448.8,39.0,1
28.619145,77.267281,52.8,15.3,166.0,0
28.632878,77.257869,36.4,129.9,10.0,0
28.618727,77.18813,2.4,160.6,52.0,0
28.601901,77.230438,25.3,248.6,101.0,0
28.617752,77.207777,60.5,74.3,71.0,0
28.642324,77.224318,58.4,8.4,33.0,0
28.65294,77.255982,70.7,1.9,97.0,0
28.671489,77.202203,47.4,46.8,39.0,0
28.555622,77.135696,61.3,34.6,62.0,0
28.583204,77.24828,33.2,158.6,25.0,0
28.653148,77.272123,28.0,72.7,4.0,0
28.53199,77.133513,27.2,148.2,14.0,0
28.61858,77.216673,12.7,67.6,38.0,0
28.571202,77.171914,35.0,20.6,135.0,0
28.638059,77.274847,64.9,17.8,8.0,0
28.568246,77.277623,1.0,40.2,23.0,0
28.592521,77.178016,46.0,2.4,24.0,0
28.595979,77.152719,13.8,55.0,90.0,0
28.622817,77.230735,59.5,25.5,47.0,0
28.658416,77.163043,11.2,3.7,32.0,0
28.662097,77.261388,13.1,51.5,4.0,0
28.620747,77.211941,3.4,82.0,211.0,0
28.555017,77.298775,35.4,8.5,99.0,0
28.739481,77.300997,51.8,75.0,3.0,0
28.606241,77.296102,23.1,229.1,3.0,0
28.624186,77.238647,3.3,37.8,17.0,0
28.622613,77.171212,74.6,320.2,3.0,1
28.628191,77.144344,68.8,121.8,81.0,0
28.568147,77.248231,37.0,0.8,14.0,0
28.632429,77.251968,65.9,232.3,128.0,0
28.701575,77.231601,64.1,57.1,57.0,0
28.51004,77.152057,44.9,73.4,40.0,0
28.612116,77.178618,42.1,75.2,7.0,0
28.554422,77.222666,52.1,39.7,8.0,0
28.659944,77.187843,57.8,47.0,8.0,0
28.667557,77.179706,65.7,58.5,14.0,0
28.604117,77.170173,46.0,269.6,7.0,1
28.613544,77.211734,59.7,19.7,23.0,0
28.566452,77.208127,14.9,196.8,100.0,0
28.492612,77.177168,59.7,297.9,10.0,1
28.59699,77.219013,4.7,44.3,21.0,0
28.599815,77.230972,52.7,22.7,36.0,0
28.612652,77.236148,57.0,49.6,57.0,0
28.446572,77.170629,77.4,8.6,16.0,0
28.524232,77.203144,33.7,137.8,57.0,0
28.536346,77.219302,9.1,30.2,12.0,0
28.614655,77.224759,26.8,29.0,59.0,0
28.639763,77.15175,33.5,89.5,93.0,0
28.552371,77.201439,61.6,65.9,1.0,0
28.596707,77.248136,14.9,70.5,165.0,0
28.581555,77.188807,13.6,53.0,75.0,0
28.7121,77.236283,17.6,47.9,180.0,0
28.59126,77.21923,18.5,30.4,18.0,0
28.589148,77.195505,73.9,26.6,167.0,0
28.5697,77.281585,12.8,407.8,36.0,1
28.515451,77.203366,33.0,41.3,10.0,0
28.642824,77.20798,32.3,56.6,80.0,0
28.597178,77.194261,10.2,40.5,71.0,0
28.591081,77.292524,8.7,103.7,153.0,0
28.619618,77.288037,72.8,15.3,22.0,0
28.531609,77.275839,66.9,4.3,60.0,0
28.699029,77.261974,74.7,292.1,193.0,1
28.51947,77.17429,25.4,61.4,124.0,0
28.699317,77.19601,42.1,64.0,104.0,0
28.609754,77.179966,20.5,50.3,127.0,0
28.591185,77.270016,31.4,4.1,112.0,0
28.644057,77.335279,63.5,90.3,29.0,0
28.593181,77.252463,38.1,66.8,1.0,0
28.65709,77.3023,8.8,12.3,263.0,0
28.625895,77.241368,0.3,59.3,89.0,0
28.646138,77.234339,18.9,21.3,15.0,0
28.662505,77.189495,14.7,81.7,83.0,0
28.601785,77.249151,63.5,88.2,27.0,0
28.658729,77.264149,53.3,28.2,17.0,0
28.636396,77.271186,67.1,7.9,50.0,0
28.677198,77.223671,33.5,127.9,1.0,0
28.592137,77.228395,46.7,80.9,225.0,0
28.678785,77.21545,33.4,74.1,172.0,0
28.571845,77.19027,17.7,72.9,94.0,0
28.510148,77.262562,50.5,101.6,3.0,0
28.542259,77.123737,31.1,20.7,5.0,0
28.593906,77.134881,19.9,41.8,63.0,0
28.623627,77.191152,75.1,20.0,97.0,0
28.611297,77.15482,8.6,5.9,3.0,0
28.649835,77.2728,62.1,189.7,50.0,0
28.55047,77.196364,44.0,3.8,72.0,0
28.696722,77.262353,61.0,3.8,11.0,0
28.677766,77.283738,7.2,31.1,12.0,0
28.657259,77.221568,31.2,30.7,161.0,0
28.673758,77.234854,63.7,3.2,31.0,0
28.532864,77.279836,65.2,116.7,19.0,0
28.645447,77.268462,63.1,10.0,3.0,0
28.64752,77.114954,59.5,7.4,2.0,0
28.65887,77.197888,30.1,7.3,18.0,0
28.652845,77.24413,57.3,82.7,58.0,0
28.632727,77.229284,8.8,14.8,56.0,0
28.630724,77.168871,13.0,69.1,15.0,0
28.670117,77.133123,43.2,17.9,81.0,0
28.579332,77.249061,44.0,144.9,37.0,0
28.628844,77.17633,37.7,16.6,96.0,0
28.58285,77.211783,58.8,44.9,155.0,0
28.602895,77.225737,45.1,64.3,16.0,0
28.476883,77.210362,5.3,169.8,36.0,0
28.566972,77.171912,71.0,19.4,3.0,0
28.588684,77.214364,50.2,77.5,86.0,0
28.589343,77.191277,71.6,2.5,23.0,0
28.593826,77.301289,34.4,119.4,63.0,0
28.55125,77.229168,0.1,59.9,29.0,0
28.593879,77.346822,61.0,232.1,9.0,0
28.664771,77.152579,45.3,119.5,0.0,0
28.595572,77.203456,1.6,41.0,61.0,0
28.67541,77.203284,45.8,43.0,163.0,0
28.672125,77.179657,74.5,0.5,140.0,0
28.581148,77.200938,16.7,145.7,169.0,0
